business_id,AcceptsInsurance,Alcohol,Ambience,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,ByAppointmentOnly,Caters,DogsAllowed,GoodForKids,GoodForMeal,HasTV,Music,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,garage,lot,street,valet,validated
40702,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
40822,,,,,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
113310,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
186336,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
150830,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,True,False,False
177081,,,,True,,,,,False,True,,,,,,,,,,,,,True,,False,True,False,False,False
132943,,,,True,,True,True,,,False,,,,,,,,,,,,,,,,,,,
107032,,,,,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
171650,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
179090,,,,True,,,False,,,False,,,,,,,,,,,,,True,,False,False,False,False,False
123077,False,,,True,,True,True,,False,,,,,,,,,,,,,,True,,False,False,False,False,False
80269,,,,True,,True,False,,,False,,,,,,,,,,,,,True,,False,True,False,False,False
150312,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
190111,,,,,,,True,,,,,,,,,,,,3,,,,,,False,True,False,False,False
190664,,,,True,,True,False,,,False,,,,,,,,,,,,,False,,False,False,False,False,False
20542,,,,True,,True,False,,,False,,,,,,,,,,,,,True,,False,False,False,False,False
78775,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
29354,,,,,,,,,,,,,,,,,,,,,,u'no',,'free',False,False,True,False,False
155208,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
43473,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
161448,,,,True,,True,True,,False,True,,,,,,,,,,,,,True,,False,False,False,False,False
100346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10708,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
58680,,,,True,,True,False,,,True,,,,,,,,,,,,,,,,,,,
105846,,,,,,,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
21956,,,,,,True,False,,False,True,,,,,,,,,,,,,,,,,,,
84799,,,,False,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
58763,,,,True,,True,True,,,True,,,,,,,,,3,,,,,,False,True,False,False,False
177150,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,True,False,False,False
144608,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
138653,,,,False,,True,False,,,True,,,,,,,,,,,,,True,,,,,,
3071,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,
58261,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
7140,,u'none',,True,,True,False,,,False,,False,,,False,,,True,2,,,,False,,False,False,False,False,False
87548,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
90101,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
26873,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
113686,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
176159,,,,True,,,False,,,True,,,,,,,,,,,,,,,,,,,
11794,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
3604,,,,True,,True,False,,,False,,,,,,,,,,,,,True,,False,False,False,False,False
167415,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
119795,,,,True,,,False,,,False,,,,,,,,,3,,,,,,False,False,False,False,False
30625,,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
41520,,,,True,False,True,True,,,True,,,,,,,,,,,,,,,False,True,False,False,False
44171,False,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
16465,,,,True,,,False,,,False,,,,,,,,,,,,,True,,False,False,True,False,False
123317,,,,True,,True,False,,,False,,,,,,,,,,,,,,,True,False,False,False,True
78605,,,,True,,True,True,,,False,,,,,,,,,,,,,True,,False,False,False,False,False
16255,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
128550,,,,True,,True,False,,False,False,,,,,,,,,,,,,True,,False,True,True,False,False
141052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181948,,,,,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
61320,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,
131406,,,,True,,True,False,,,,,,,,,,,,,,,,True,,,,,,
40813,,,,False,,True,False,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
143681,,,,True,,True,False,,,True,,,,,,,,,2,,,,,,,,,,
131994,,,,True,,True,False,,True,True,,,,,,,,,,,,,True,,False,True,False,False,False
122162,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
156872,,,,,,,,,,,,,,,,,True,,1,,,,,,False,False,False,False,False
107767,False,,,True,,True,False,,False,False,,,,,,,,,,,,,,,False,True,False,False,False
8541,True,,,True,,True,False,,False,False,,,,,,,,,,,,,True,,False,True,True,False,False
69047,,,,,,True,False,,,False,,,,,,,,,2,,,,,,False,True,False,False,False
156503,,,,,,,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
92763,,,,True,,True,False,,,,,,,,,,,,,,,,,,False,False,False,False,False
164966,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
11080,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
163640,,u'none',"{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,,True,,,,False,,True,,u'very_loud',True,,,True,4,,,,,,True,False,True,False,False
145050,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
178720,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
172868,,,,True,,,False,,,True,,,,,,,,,,,,,False,,False,False,False,False,False
184500,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
9958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7630,,,,,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
56949,,,,True,,,False,,,True,,,,,,,,,,,,,,,,,,,
11297,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,,,,,
83188,,,,True,,,True,,,,,,,,,,,,,,,,False,,False,False,False,False,False
140164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135155,,,,,,True,True,,,False,,,,,,,,,,,,,True,,False,False,False,False,False
172465,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,True,False,False
148665,,,,True,,,,,,False,,,,,,,,,,,,,,,False,False,False,False,False
160418,,,,True,,,False,,,False,,,,,,,,,,,,,,,True,False,False,False,False
36728,,,,True,,True,False,,,False,,,,,,,,,,,,,True,,False,True,False,False,False
183734,False,,,False,,True,False,,,False,,,,,,,,,,,,,,,True,False,True,True,False
139103,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
25878,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
112337,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
37204,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
27672,,,,True,False,False,False,,False,True,,,,,,,,,,,,,,,False,False,True,False,False
24409,,,,True,,,,,,True,,,,,,,,,,,,,,,False,True,False,False,False
84851,,,,True,,True,True,,,,,,,,,,,,,,,,,,False,False,False,False,False
165695,,,,False,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
137745,,,,False,,True,None,,,True,,,,,,,,,,,,,,,False,False,False,False,False
100865,,,,True,,True,False,,False,True,,,,,,,,,,,,,True,,False,False,False,False,False
134110,,,,True,,True,True,,,False,,,,,,,,,,,,,,,,,,,
162444,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
189644,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
126734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106973,False,,,True,,True,True,,True,True,,,,,,,,,,,,,True,,False,False,True,False,False
160260,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
61276,,,,False,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
38682,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
177726,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
104426,,,,False,,True,True,,,False,,,,,,,,,,,,,True,,False,False,False,False,False
169700,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
30560,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
48945,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
100136,,,,True,,True,True,,,False,,,,,,,,,,,,,True,,False,True,False,False,False
130677,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
94261,,,,True,,,False,,False,True,,,,,,,,,,,,,True,,False,True,True,False,False
165210,False,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
137366,,,,True,,True,False,,False,False,,,,,,,,,,,,,True,,False,True,False,False,False
111738,,,,True,,True,False,,,False,,,,,,,,,,,,,True,,False,True,False,False,False
84944,,,,True,,True,False,,,False,,,,,,,,,,,,,True,,,,,,
159021,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
57549,,,,True,,True,True,,,False,,,,,,,,,,,,,True,,False,False,False,False,False
96472,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
15196,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
181596,False,,,True,,True,True,,,False,,,,,,,,,,,,,True,,False,True,False,False,False
77127,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
15019,,,,True,,True,True,,,,,,,,,,,,,,,,True,,False,False,False,False,False
113505,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
135159,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
190679,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
117767,,,,True,,,False,,,False,,,,,,,,,,,,,,,,,,,
97770,,,,,,,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
45771,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
41528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122621,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
171916,,,,True,,,False,,,False,,,,,,,,,,,,,,,True,False,False,False,False
11663,,,,,False,True,,,,True,,,,,,,,,,,,,,,,,,,
133137,,,,True,,True,False,,,False,,,,,,,,,,,,,,,True,False,False,False,False
152763,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
167838,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
100627,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
85408,,,,True,,True,True,,,False,,,,,,,,,2,,,,,,False,True,False,False,False
93273,,,,True,,,False,,,,,,,,,,,,2,,,,,,False,False,True,False,False
64322,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
140706,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,
15118,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
134776,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
110134,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
44480,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
49259,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
116548,,,,,,,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
192284,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
74463,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2797,,,,True,,True,False,,True,,,,,,,,,,,,,,True,,False,True,False,False,False
59611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81238,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
129810,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
92788,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
164486,,,,True,,,False,,,False,,,,,,,,,,,,,,,True,True,False,False,False
178869,,,,,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
75131,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
187095,,,,,,True,True,,,False,,,,,,,,,,,,,True,,False,True,False,False,False
107253,,,,False,,True,False,,True,True,,,,,,,,,,,,,True,,False,True,False,False,False
40723,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
153515,,,,True,,True,True,,True,True,,,,,,,,,,,,,True,,False,False,True,False,False
23158,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
94527,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
54449,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
161441,,,,,,,,,,False,,,,,,,,,,,,,,,False,False,False,False,False
91592,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
14873,,,,True,,True,False,,False,False,,,,,,,,,,,,,,,False,True,False,False,False
25708,,,,False,,,False,True,,True,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,False,u'dressy',,False,4,,,,,,False,True,False,False,False
137226,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
73039,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
123514,,,,True,,True,False,,False,True,,,,,,,,,,,,,,,False,True,False,False,False
117705,False,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
74638,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
159657,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
70025,,,,,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
122744,,,,True,,,False,,False,False,,,,,,,,,,,,,True,,False,True,False,False,False
119126,,,,True,,True,False,,,,,,,,,,,,,,,,True,,,,,,
67430,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
159590,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
3449,,,,True,,True,False,,,True,,,,,,,,,,,,,,,True,False,False,False,False
170837,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,
179265,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
175417,,,,,,False,,,,True,,,,,,,,,,,,,,,,,,,
127957,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
173949,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,True,False,False,False
54943,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
22510,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
48679,,,,False,,True,False,,False,,,,,,,,,,,,,,True,,False,True,False,False,False
28350,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
61520,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,
150677,,,,True,,,False,,,False,,,,,,,,,2,,,,,,False,False,False,False,False
35756,,,,True,,True,False,,,True,,,,,,,,,3,,,,,,False,True,False,False,False
177034,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
49009,False,,,True,,True,False,,True,,,,,,,,,,,,,,True,,False,True,False,False,False
154357,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
123907,,,,False,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
151655,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
76437,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
190966,,,,True,,True,False,,,True,,,,,,,,,,,,,,,,,,,
151894,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
143166,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
130129,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
149511,,,,False,,True,True,,,False,,,,,,,,,,,,,,,False,True,False,False,False
59572,,,,True,,,True,,False,False,,,,,,,,,,,,,False,,False,False,True,False,False
189747,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
625,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
181915,False,,,,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
62223,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,
130014,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
70284,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
119147,,,,False,,,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
162287,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
139578,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
83396,False,,,True,,True,True,,,False,,,,,,,,,,,,,False,,,,,,
65823,,,,True,,True,False,,,False,,,,,,,,,,,,,,,,,,,
6430,,,,True,,,True,,,False,,,,,,,,,,,,,False,,False,False,False,False,False
169543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78005,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
10921,,,,False,,True,False,,False,True,,,,,,,,,,,,,True,,False,False,True,False,False
6697,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
15960,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,
109040,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
40381,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,
112559,,,,False,,True,False,,,True,,,,,,,,,3,,,,,,True,False,False,False,False
183722,,,,False,,True,True,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
94782,,,,True,,True,True,,,False,,,,,,,,,,,,,True,,False,True,False,False,False
14983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109190,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135697,,,,True,,,,,,True,,,,,,,,,,,,,True,,False,True,False,False,False
149581,,,,,,True,False,,False,False,,,,,,,,,,,,,True,,,,,,
80725,,,,True,False,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
141069,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
13418,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,
130508,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,
101252,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
25836,,,,True,,True,False,,,True,,,,,,,,,3,,,,,,False,True,False,False,False
125344,False,,,True,,True,True,,False,True,,,,,,,,,,,,,True,,False,True,False,False,False
164836,,,,True,,True,False,,,,,,,,,,,,,,,,True,,,,,,
15095,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
21301,,,,True,,False,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
96384,,,,,,,False,,,False,,,,,,,,,3,,,,,,False,False,True,False,False
19191,,,,False,,True,False,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
145341,,,,False,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
77368,,,,False,,,,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
28495,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
157076,,,,,,True,,,,False,,,,,,,,,,,,,,,,,,,
133626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109096,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
32428,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
122074,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
146053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125775,,,,True,,,False,,False,True,,,,,,,,,,,,,False,,False,True,True,False,False
79695,,,,True,,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False
127145,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,True,False,False
84985,,,,,,,False,,,True,,,,,,,,,,,,,,,,,,,
179522,,,,False,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
69872,,,,True,,True,False,,True,,,,,,,,,,,,,,True,,False,True,True,False,False
173431,,,,False,,True,False,,,False,,,,,,,,,2,,,,,,False,False,False,False,False
183898,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
58849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164021,,,,,,True,False,,,False,,,,,,,,,,,,,,,,,,,
60513,,,,False,,,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
120609,,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,True,True,False,False
115953,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
147330,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
33968,,,,,,True,False,,,,,,,,,,,,,,,'no',,'free',False,False,False,False,False
23154,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
14455,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
129693,False,,,True,,True,True,,,False,,,,,,,,,,,,,True,,False,False,False,False,False
160537,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
44952,,,,True,,False,True,,,,,,,,,,,,,,,,,,False,False,False,False,False
134193,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
130394,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
28349,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
114327,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
13165,,,,False,,True,True,,,False,,,,,,,,,,,,,True,,,,,,
25874,,,,,,,True,,,,,,,,,,,,,,,,,,False,False,False,False,False
107811,,,,,,True,True,,,,,,,,,,,,,,,,,,False,False,False,False,False
17965,,,,,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
92355,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
82271,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
32382,,,,False,,True,False,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
73759,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
192028,,,,True,,True,False,,False,True,,,,,,,,,,,,,,,False,False,False,False,False
116381,,,,True,,True,False,,False,True,,,,,,,,,,,,,True,,False,True,False,False,False
38003,,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
158498,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
152034,,,,True,,,,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
94483,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
70678,,,,,,True,,,,False,,,,,,,,,,,,,,,False,False,False,False,False
126104,,,,True,,True,,,,False,,,,,,,,,,,,,,,True,False,True,False,False
80123,,,,,,True,False,,,True,,,,,,,,,,,,,,,,,,,
52818,,,,False,,,True,,,False,,,,,,,,,3,,,,,,False,False,True,False,False
140138,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
22109,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
127907,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
63709,,,,False,,True,False,,False,True,,,,,,,,,,,,,,,False,False,False,False,False
3428,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
140778,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
50082,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
48807,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
60103,,,,True,,True,True,,,False,,,,,,,,,,,,,True,,False,True,False,False,False
116048,,,,True,,True,True,,False,True,,,,,,,,,,,,,True,,False,True,False,False,False
26936,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
159026,,,,True,,True,False,,,False,,,,,,,,,,,,,True,,False,False,False,False,False
141709,,,,,,True,False,,,True,,,,,,,,,,,,,,,,,,,
173113,,,,True,,True,True,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
93774,,,,True,,,False,,,,,,,,,,,,,,,,,,,,,,
186214,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
176374,,,,True,,True,False,,False,,,,,,,,,,,,,,True,,False,True,False,False,False
98487,,,,False,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
67670,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,False,False,False,False
22473,,,,,,True,False,,,,,,,,,,,,,,,,,,False,False,False,False,False
43530,,,,,,False,,,,True,,,,,,,,,,,,,,,,,,,
131745,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
153394,False,,,True,,True,True,,,,,,,,,,,,,,,,,,False,False,False,False,False
119660,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
105240,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
182080,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
184905,,,,True,,True,True,,,True,,,,,,,,,,,,,,,False,True,False,False,False
163068,,,,True,,True,False,,,,,,,,,,,,,,,,True,,,,,,
11706,,,,False,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
177211,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
172789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
71940,,,,False,,True,False,,False,True,,,,,,,,,,,,,True,,False,True,False,False,False
69365,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,True,False,False
66111,,,,True,,,False,,,False,,,,,,,,,1,,,,,,False,False,True,False,False
35518,False,,,True,,True,True,,False,,,,,,,,,,,,,,True,,False,False,False,False,False
161276,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
165343,,,,True,,True,False,,False,False,,,,,,,,,,,,,True,,False,True,False,False,False
6376,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
11978,,,,False,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
188493,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
21289,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
77430,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
39216,False,,,True,,True,False,,,,,,,,,,,,,,,,True,,,,,,
89877,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
60490,,,,,,True,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
37889,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
82309,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
72382,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,False,False,False,False
128610,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
187592,,,,True,False,True,False,,,True,,,,,,,,,,,,,,,,,,,
26689,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,
4889,,,,True,,True,False,,,True,,,,,,,,,3,,,,,,False,True,False,False,False
36050,,,,True,,True,False,,,False,,,,,,,,,2,,,,,,False,True,False,False,False
23510,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
106098,,,,False,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
45991,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
1,,,,True,,,False,,True,True,,,,,,,,,,,,,,,False,True,True,False,False
153517,,,,True,,True,,,,True,,,,,,,,,,,,,False,,,,,,
